angulo;13;15;17;19;21;23;25;27;29;31;33;35
0.237365;1579.49051;1590.58090;1599.04312;1605.71381;1611.10814;1615.56083;1619.29886;1622.48164;1625.22441;1627.61258;1629.71076;1631.56878
0.239110;1222.81998;1233.62379;1241.86734;1248.36566;1253.62060;1257.95823;1261.59968;1264.70021;1267.37211;1269.69856;1271.74252;1273.55253
0.240855;715.09575;725.62040;733.65093;739.98133;745.10048;749.32603;752.87338;755.89379;758.49665;760.76298;762.75413;764.51737
0.242601;329.03923;339.29192;347.11494;353.28176;358.26863;362.38499;365.84067;368.78304;371.31864;373.52641;375.46611;377.18378
0.244346;136.68274;146.67050;154.29137;160.29884;165.15685;169.16684;172.53323;175.39957;177.86964;180.02037;181.90994;183.58323
0.246091;69.87213;79.60180;87.02575;92.87798;97.61046;101.51683;104.79623;107.58850;109.99475;112.08990;113.93064;115.56069
0.247837;53.06291;62.54117;69.77328;75.47429;80.08448;83.88991;87.08457;89.80469;92.14876;94.18977;95.98295;97.57088
0.249582;49.69134;58.92467;65.96990;71.52360;76.01466;79.72176;82.83387;85.48370;87.76720;89.75546;91.50231;93.04921
0.251327;48.84548;57.84022;64.70341;70.11359;74.48861;78.09991;81.13160;83.71296;85.93745;87.87434;89.57605;91.08297
0.253073;48.33251;57.09482;63.78066;69.05105;73.31301;76.83099;79.78434;82.29900;84.46601;86.35285;88.01059;89.47857
0.254818;47.84486;56.38075;62.89383;68.02803;72.17986;75.60694;78.48397;80.93365;83.04466;84.88275;86.49765;87.92770
0.256563;47.35237;55.66769;62.01247;67.01400;71.05854;74.39707;77.19976;79.58614;81.64260;83.43319;85.00636;86.39946
0.258309;46.85350;54.95395;61.13478;66.00707;69.94710;73.19936;75.92963;78.25434;80.25767;82.00199;83.53450;84.89161
0.260054;46.34880;54.23993;60.26104;65.00743;68.84566;72.01387;74.67359;76.93823;78.88979;80.58904;82.08196;83.40399
0.261799;45.83889;53.52612;59.39165;64.01539;67.75443;70.84078;73.43177;75.63789;77.53903;79.19436;80.64870;81.93657
0.263545;45.32440;52.81298;58.52694;63.03120;66.67363;69.68023;72.20427;74.35338;76.20539;77.81795;79.23471;80.48930
0.265290;44.80588;52.10096;57.66727;62.05514;65.60344;68.53235;70.99117;73.08475;74.88890;76.45979;77.83994;79.06212
0.267035;44.28390;51.39047;56.81294;61.08743;64.54405;67.39727;69.79255;71.83203;73.58957;75.11987;76.46435;77.65495
0.268781;43.75897;50.68191;55.96427;60.12830;63.49560;66.27509;68.60848;70.59526;72.30738;73.79813;75.10788;76.26771
0.270526;43.23161;49.97566;55.12151;59.17795;62.45823;65.16590;67.43900;69.37444;71.04231;72.49455;73.77045;74.90031
0.272271;42.70228;49.27206;54.28495;58.23656;61.43208;64.06979;66.28414;68.16957;69.79435;71.20906;72.45199;73.55265
0.274017;42.17144;48.57145;53.45481;57.30431;60.41726;62.98681;65.14394;66.98065;68.56344;69.94160;71.15241;72.22463
0.275762;41.63952;47.87416;52.63132;56.38136;59.41386;61.91701;64.01841;65.80766;67.34955;68.69209;69.87162;70.91613
